1236	ZcFR4JAf	Queen’s consent declined	sunleyJ@parliament.uk	2022-03-30 16:45:55 +00:00	Queen's consent is required if a bill affects the prerogative of the Crown or the interests (hereditary revenues, personal property or other personal interests) of the Crown, the Duchy of Lancaster and the Duchy of Cornwall.	NULL	NULL	NULL	NULL	1
1237	E08OLlce	QC AA	sunleyJ@parliament.uk	2021-09-15 11:25:16 +00:00	More decisions have been made than outcomes recorded	NULL	NULL	NULL	NULL	11
1238	MmwXTDil	PL AB	sunleyJ@parliament.uk	2021-09-15 11:25:40 +00:00	Queen’s consent signified or not required	NULL	NULL	NULL	NULL	11
1239	RWkWlt5c	QC AA	sunleyJ@parliament.uk	2021-09-15 11:26:38 +00:00	NULL	NULL	NULL	NULL	NULL	2
1240	yeuGpsLT	QC AB	sunleyJ@parliament.uk	2021-09-15 11:26:51 +00:00	NULL	NULL	NULL	NULL	NULL	2
1241	9nSshAC4	QC AC	sunleyJ@parliament.uk	2021-09-15 11:27:06 +00:00	NULL	NULL	NULL	NULL	NULL	2
1242	m5IKhXit	QC AA	sunleyJ@parliament.uk	2021-09-15 11:27:22 +00:00	NULL	NULL	NULL	NULL	NULL	5
1243	pGNUe6eE	QC AA	sunleyJ@parliament.uk	2021-09-15 11:28:22 +00:00	NULL	NULL	NULL	NULL	NULL	4
1244	0hhEzAMO	QC AA	sunleyJ@parliament.uk	2021-09-15 11:28:32 +00:00	NULL	NULL	NULL	NULL	NULL	8
1245	yClWzVbP	QC AA	sunleyJ@parliament.uk	2021-09-15 11:29:10 +00:00	NULL	NULL	NULL	NULL	NULL	10
1246	E1MsCuT1	QC AB	sunleyJ@parliament.uk	2021-09-15 11:29:15 +00:00	NULL	NULL	NULL	NULL	NULL	10
1247	z6rIAQbn	QC AA	sunleyJ@parliament.uk	2021-09-15 11:29:55 +00:00	NULL	NULL	NULL	NULL	NULL	3
1248	Vh5D13no	QC AB	sunleyJ@parliament.uk	2021-09-15 11:30:01 +00:00	NULL	NULL	NULL	NULL	NULL	3
1249	iJ7O85OQ	QC AC	sunleyJ@parliament.uk	2021-09-15 11:30:07 +00:00	NULL	NULL	NULL	NULL	NULL	3
1250	g0A1N7HY	QA AC	sunleyJ@parliament.uk	2021-09-15 13:13:22 +00:00	NULL	NULL	NULL	NULL	NULL	10
1251	adLV2i3r	PWC AA	sunleyJ@parliament.uk	2021-09-17 11:51:17 +00:00	NULL	NULL	NULL	NULL	NULL	3
1252	9vBaKsql	PWC AB	sunleyJ@parliament.uk	2021-09-17 11:51:31 +00:00	NULL	NULL	NULL	NULL	NULL	3
1253	Fv2F5QD7	PWC AA	sunleyJ@parliament.uk	2021-09-17 11:52:50 +00:00	NULL	NULL	NULL	NULL	NULL	2
1254	GzXO7ZEt	PWC AB	sunleyJ@parliament.uk	2021-09-17 11:53:20 +00:00	NULL	NULL	NULL	NULL	NULL	2
1255	m1W3CAcf	PWC AC	sunleyJ@parliament.uk	2021-09-17 11:53:33 +00:00	NULL	NULL	NULL	NULL	NULL	2
1256	qq7N8KRs	PWC AA	sunleyJ@parliament.uk	2021-09-17 11:53:57 +00:00	NULL	NULL	NULL	NULL	NULL	8
1257	wO0f0ADi	PWC AA	sunleyJ@parliament.uk	2021-09-17 11:54:13 +00:00	NULL	NULL	NULL	NULL	NULL	10
1258	E39q4ICP	PWC AB	sunleyJ@parliament.uk	2021-09-17 11:54:24 +00:00	NULL	NULL	NULL	NULL	NULL	10
1259	jC7oA6eR	PWC AC	sunleyJ@parliament.uk	2021-09-17 11:54:35 +00:00	NULL	NULL	NULL	NULL	NULL	10
1260	JonbEu2v	PWC AA	sunleyJ@parliament.uk	2021-09-17 11:55:06 +00:00	More decisions have been made than outcomes recorded 	NULL	NULL	NULL	NULL	11
1261	kecEWjFZ	PL AC	sunleyJ@parliament.uk	2021-09-17 11:55:39 +00:00	Prince of Wales's consent signified or not required	NULL	NULL	NULL	NULL	11
1262	D3YtlizG	Prince of Wales’s consent required	sunleyJ@parliament.uk	2022-03-30 16:46:46 +00:00	Prince of Wales's consent is required if the bill affects the Duchy of Cornwall or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1263	jvtEtLGh	Prince of Wales's consent decision	sunleyJ@parliament.uk	2022-03-30 16:46:53 +00:00	Prince of Wales's consent is required if the bill affects the Duchy of Cornwall or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1264	nr3lTr8W	Prince of Wales's consent signified	sunleyJ@parliament.uk	2022-03-30 16:46:58 +00:00	Prince of Wales's consent is required if the bill affects the Duchy of Cornwall or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1265	bmD7xVNn	Prince of Wales's consent declined	sunleyJ@parliament.uk	2022-03-30 16:47:08 +00:00	Prince of Wales's consent is required if the bill affects the Duchy of Cornwall or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1266	i0HRwq3P	GSSC AA	sunleyJ@parliament.uk	2021-09-17 12:15:13 +00:00	NULL	NULL	NULL	NULL	NULL	3
1267	zG6S1c0I	GSSC AB	sunleyJ@parliament.uk	2021-09-17 12:15:29 +00:00	NULL	NULL	NULL	NULL	NULL	3
1268	rITETy2S	GSSC AA	sunleyJ@parliament.uk	2021-09-17 12:35:37 +00:00	NULL	NULL	NULL	NULL	NULL	2
1269	Zr1IlHWG	GSSC AB	sunleyJ@parliament.uk	2021-09-17 12:35:59 +00:00	NULL	NULL	NULL	NULL	NULL	2
1270	QRCxo64B	GSSC AC	sunleyJ@parliament.uk	2021-09-17 12:36:19 +00:00	NULL	NULL	NULL	NULL	NULL	2
1271	GRE0ruOZ	GSSC AA	sunleyJ@parliament.uk	2021-09-17 12:36:39 +00:00	NULL	NULL	NULL	NULL	NULL	8
1272	xHMQdQpN	GSSC AA	sunleyJ@parliament.uk	2021-09-17 12:36:50 +00:00	NULL	NULL	NULL	NULL	NULL	10
1273	7TsFI40k	GSSC AB	sunleyJ@parliament.uk	2021-09-17 12:37:01 +00:00	NULL	NULL	NULL	NULL	NULL	10
1274	aoaL4Wyj	GSSC AC	sunleyJ@parliament.uk	2021-09-17 12:37:14 +00:00	NULL	NULL	NULL	NULL	NULL	10
1275	MxXTCqFc	GSSC AA	sunleyJ@parliament.uk	2021-09-17 12:37:42 +00:00	More decisions have been made than outcomes recorded	NULL	NULL	NULL	NULL	11
1276	qxQlCLAQ	PL AD	sunleyJ@parliament.uk	2022-04-05 10:31:35 +00:00	Great Steward of Scotland's consent signified or not required	NULL	NULL	NULL	NULL	11
1277	SeQWoIOy	Great Steward of Scotland's consent required	sunleyJ@parliament.uk	2022-04-05 10:30:52 +00:00	Grand Steward of Scotland's consent is required if the bill affects the Principality of Scotland or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1278	o1dKESEO	Great Steward of Scotland's consent decision	sunleyJ@parliament.uk	2022-04-05 10:30:58 +00:00	Grand Steward of Scotland's consent is required if the bill affects the Principality of Scotland or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1279	GOpX2Saw	Great Steward of Scotland's consent signified	sunleyJ@parliament.uk	2022-04-05 10:31:06 +00:00	Grand Steward of Scotland's consent is required if the bill affects the Principality of Scotland or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1280	t4yjgvdK	Great Steward of Scotland's consent declined	sunleyJ@parliament.uk	2022-04-05 10:31:12 +00:00	Grand Steward of Scotland's consent is required if the bill affects the Principality of Scotland or otherwise has a special application to it. Very occasionally, it may be required in other cases.	NULL	NULL	NULL	NULL	1
1281	NnHZCZod	Written statement invoking the urgent procedure set out in Paragraph 14(6) of Schedule 8 of the European Union (Withdrawal) Act 2018	sunleyj@parliament.uk	2022-09-02 14:45:56 +00:00	Paragraph 14 of Schedule 8 of the EU Withdrawal Act 2018 sets out an enhanced procedure whereby a published draft of an instrument must be published 28 days before the instrument is laid before Parliament. Under (6) there is an allowance for Government to 	The written statement will appear on the day of laying. It will appear in the House of Commons and duplicated in the House of Lords. 	Parliament written statement url	Date of written statement 	1016	1
1282	a2QtpeO9	Instrument created under the urgent procedure set out in Paragraph 14(6) of Schedule 8 of the European Union (Withdrawal) Act 2018	sunleyj@parliament.uk	2022-09-02 14:46:11 +00:00	Paragraph 14 of Schedule 8 of the EU Withdrawal Act 2018 sets out an enhanced procedure whereby a published draft of an instrument must be published 28 days before the instrument is laid before Parliament. Under (6) there is an allowance for Government to 	This step replaces the standard 'Instrument created' step on an applicable instrument. 	SI on leg.gov.uk	Made date for made instruments, laid date for draft instruments. 	1017	1
1283	RNV6nL3P	EL	sunleyJ@parliament.uk	2021-09-17 14:17:23 +00:00	NULL	NULL	NULL	NULL	NULL	3
1284	WAc4Xgid	BJ	sunleyJ@parliament.uk	2021-09-17 14:18:26 +00:00	NULL	NULL	NULL	NULL	NULL	5
1285	Xim3q0Gm	TREATY IAC+EAC AC	sunleyJ@parliament.uk	2021-09-21 09:19:58 +00:00	NULL	NULL	NULL	NULL	NULL	4
1286	RhbKSApL	TREATY IAC+EAC AD	sunleyJ@parliament.uk	2021-09-21 09:20:05 +00:00	NULL	NULL	NULL	NULL	NULL	4
1287	FlgcDtg6	TREATY IAC+EAC AC	sunleyJ@parliament.uk	2021-09-21 09:20:18 +00:00	NULL	NULL	NULL	NULL	NULL	3
1288	H6qxJ02M	TREATY IAC+EAC AD	sunleyJ@parliament.uk	2021-09-21 09:20:36 +00:00	NULL	NULL	NULL	NULL	NULL	3
1289	P4K6kkMv	TREATY IAC+EAC AD	sunleyJ@parliament.uk	2021-09-21 09:27:55 +00:00	NULL	NULL	NULL	NULL	NULL	2
1290	ZXhiADL0	Considered by the European Affairs Committee (EAC)	sunleyj@parliament.uk	2022-10-03 10:41:27 +00:00	European Affairs Committee (EAC) is responsible, as of 2021, for considering treaties subject to CRaG laid before the House. They are only likely to report on agreements with the EU or the EEA. The committee can either draw special attention to a treaty or	EAC will report on an adhoc basis and will only look at treaties concerning agreements with the EU or the EEA. The IAC will continue to look at all other committees. 	Html version of report 	Date the committee met	1109	1
1291	lSMqoYSx	Reported for information by the European Affairs Committee (EAC)	sunleyj@parliament.uk	2022-10-03 10:41:41 +00:00	The European Affairs Committee report treaties under two headings: those to which special attention is drawn, and treaties reported for information only. Treaties in the first category were analysed in detail, whereas brief factual summaries were provided 	European Affairs Committee (EAC) is responsible, as of 2021, for considering treaties subject to CRaG laid before the House. They are only likely to report on agreements with the EU or the EEA. The committee can either draw special attention to a treaty or	Html link rather than pdf	Date the committee met	1110	1
1292	NDCQVcQR	Drawn to the special attention of the House by the European Affairs Committee (EAC)	sunleyj@parliament.uk	2022-10-03 10:41:53 +00:00	The European Affairs Committee report treaties under two headings: those to which special attention is drawn, and treaties reported for information only. Treaties in the first category were analysed in detail, whereas brief factual summaries were provided 	European Affairs Committee (EAC) is responsible, as of 2021, for considering treaties subject to CRaG laid before the House. They are only likely to report on agreements with the EU or the EEA. The committee can either draw special attention to a treaty or	Html link rather than pdf	Date the committee met	1111	1
1293	EvEnfCDG	Government response to the decision made by the European Affairs Committee (EAC)	sunleyj@parliament.uk	2022-09-02 14:47:25 +00:00	The Government has undertaken to respond to most European Affairs Committee reports within two months, although there are exceptions to this rule and there is no obligation for the Government to respond. 	There is no requirement for Government to respond to a committee report but they still could. This will be published by the committee as correspondence, their government response webpage should be checked regularly. 	Html but pdf if no html is available	Date of correspondence 	1021	1
1294	ccepog8J	TREATY IAC+EAC AE	sunleyJ@parliament.uk	2021-09-21 09:34:04 +00:00	NULL	NULL	NULL	NULL	NULL	3
1295	qjMVZzcF	TREATY IAC+EAC AF	sunleyJ@parliament.uk	2021-09-21 09:34:18 +00:00	NULL	NULL	NULL	NULL	NULL	3
1296	JnDvNBNu	TREATY IAC+EAC AG	sunleyJ@parliament.uk	2021-09-21 09:34:26 +00:00	NULL	NULL	NULL	NULL	NULL	3
1297	abqCEVXc	TREATY IAC+EAC AH	sunleyJ@parliament.uk	2021-09-21 09:34:49 +00:00	NULL	NULL	NULL	NULL	NULL	3
1298	MjndnJie	TREATY IAC+EAC AE	sunleyJ@parliament.uk	2021-09-21 09:35:02 +00:00	NULL	NULL	NULL	NULL	NULL	4
1299	cUurIJwk	TREATY IAC+EAC AF	sunleyJ@parliament.uk	2021-09-21 09:35:09 +00:00	NULL	NULL	NULL	NULL	NULL	4
1300	QSrVFhfl	TREATY IAC+EAC AG	sunleyJ@parliament.uk	2021-09-21 09:35:15 +00:00	NULL	NULL	NULL	NULL	NULL	4
1301	2GhAzMeo	TREATY IAC+EAC AH	sunleyJ@parliament.uk	2021-09-21 09:35:21 +00:00	NULL	NULL	NULL	NULL	NULL	4
1302	hT5XHMOQ	TREATY IAC+EAC AE	sunleyJ@parliament.uk	2021-09-21 09:36:03 +00:00	NULL	NULL	NULL	NULL	NULL	2
1303	pGeF6vxr	TREATY IAC+EAC AF	sunleyJ@parliament.uk	2021-09-21 09:36:10 +00:00	NULL	NULL	NULL	NULL	NULL	2
1304	2gKImphb	TREATY IAC+EAC AG	sunleyJ@parliament.uk	2021-09-21 09:36:17 +00:00	NULL	NULL	NULL	NULL	NULL	2
1305	IJvfvUjd	TREATY IAC+EAC AH	sunleyJ@parliament.uk	2021-09-21 09:36:26 +00:00	NULL	NULL	NULL	NULL	NULL	2
1306	KR0cybrw	TREATY IAC+EAC AC	sunleyJ@parliament.uk	2021-09-21 09:37:26 +00:00	NULL	NULL	NULL	NULL	NULL	5
1307	I5IS58XE	TREATY IAC+EAC AD	sunleyJ@parliament.uk	2021-09-21 09:37:33 +00:00	NULL	NULL	NULL	NULL	NULL	5
1308	9dFhly49	TREATY IAC+EAC AI	sunleyJ@parliament.uk	2021-09-21 10:01:22 +00:00	NULL	NULL	NULL	NULL	NULL	2
1309	n0TbZbQZ	TREATY IAC+EAC AJ	sunleyJ@parliament.uk	2021-09-21 10:01:29 +00:00	NULL	NULL	NULL	NULL	NULL	2
1310	L4RfMzKu	TREATY IAC+EAC AI	sunleyJ@parliament.uk	2021-09-21 10:01:52 +00:00	NULL	NULL	NULL	NULL	NULL	3
1311	8smzNwBk	TREATY IAC+EAC AJ	sunleyJ@parliament.uk	2021-09-21 10:01:58 +00:00	NULL	NULL	NULL	NULL	NULL	3
1312	ASFBhVdQ	TREATY IAC+EAC AI	sunleyJ@parliament.uk	2021-09-21 10:02:23 +00:00	NULL	NULL	NULL	NULL	NULL	4
1313	f7ttAed4	TREATY IAC+EAC AJ	sunleyJ@parliament.uk	2021-09-21 10:02:31 +00:00	NULL	NULL	NULL	NULL	NULL	4
1314	UAu804s6	Call for evidence opened by the European Affairs Committee (EAC)	sunleyj@parliament.uk	2022-09-02 14:47:56 +00:00	Select committee choose topics to investigate and then make recommendations for improvement. As part of this they collect evidence from interested parties to help them understand what's happening and what changes might be needed. Evidence can be in the for	European Affairs Committee (EAC) can open a call for evidence into a treaty at any point after it has laid, and in a few rare cases before it is laid. Please check the Committee's non-scrutiny page regularly for updates.	Call for evidence webpage	Date specified on the committee's non-scrutiny page 	1022	1
1315	7qI6gu3r	TREATY IAC+EAC AK	sunleyJ@parliament.uk	2021-09-21 10:07:07 +00:00	NULL	NULL	NULL	NULL	NULL	2
1316	ZGz421X5	TREATY IAC+EAC AK	sunleyJ@parliament.uk	2021-09-21 10:07:13 +00:00	NULL	NULL	NULL	NULL	NULL	3
1317	HsLeaxy3	TREATY IAC+EAC AK	sunleyJ@parliament.uk	2021-09-21 10:07:18 +00:00	NULL	NULL	NULL	NULL	NULL	4
1318	NQgp2g4Q	TREATY IAC+EAC AL	sunleyJ@parliament.uk	2021-09-21 10:09:38 +00:00	NULL	NULL	NULL	NULL	NULL	2
1319	wRDt5ZxZ	TREATY IAC+EAC AL	sunleyJ@parliament.uk	2021-09-21 10:09:42 +00:00	NULL	NULL	NULL	NULL	NULL	3
1320	57VIYMUC	TREATY IAC+EAC AL	sunleyJ@parliament.uk	2021-09-21 10:09:48 +00:00	NULL	NULL	NULL	NULL	NULL	4
1321	vEbtdmqL	European Affairs Committee (EAC) inquiry opened	sunleyj@parliament.uk	2022-09-02 14:48:18 +00:00	The European Affairs Committee (EAC) can open an inquiry into a treaty at any stage after it has been laid or in some rare cases before it is laid	The European Affairs Committee (EAC) can open an inquiry into a treaty at any stage after it has been laid or in some rare cases before it is laid. Please check the committee page regularly for any new inquiries.	Inquiry page	Check the date on the committee inquiry list page 	1023	1
